month,escola,slug,tutores,second_tutor,docs_fiscais (15_dias),mensagens (7_dias),atividades (7_dias),relatorios_diarios (7_dias),avaliacoes (7_dias),menus (7_dias),eventos (15_dias)
Mai,Os Pirralhos do Marquês,https://pirralhos.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Shukokai Karate Santa Clara,https://santaclaracoimbrakarate.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Centro de Estudos Professora Joca,https://professorajoca.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Centro Social Sta. Cristina de Mansores,https://csmansores.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Mundo das Tropelias,https://mundodastropelias.educabiz.com,17.0,2.0,0.0,34.0,0.0,45.0,286.0,0.0,0.0
Mai,Terapia para TODOS,https://terapiaparatodos.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,CSP São Martinho de Candoso 2,https://cspmcandoso2.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Best in Class,https://bestinclass.educabiz.com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Projeto Em Flor - Crescer Livre,https://projetoemflor.educabiz.com,17.0,2.0,48.0,22.0,1.0,0.0,96.0,0.0,0.0
Mai,A Ovelhinha,https://aovelhinha.educabiz.com,42.0,6.0,0.0,207.0,14.0,153.0,1130.0,0.0,6.0
Mai,Colégio Nossa Senhora das Gracas,https://cnossasenhoradasgracas.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Externato Maria Droste,https://e-mariadroste.educabiz.com,94.0,2.0,0.0,839.0,17.0,24.0,210.0,0.0,5.0
Mai,APP-Associação de Pais de Perelhal,https://apeeperelhal.educabiz.com,34.0,2.0,96.0,373.0,0.0,0.0,0.0,0.0,0.0
Mai,Genius Crew,https://genius-crew.educabiz.com,2.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0
Mai,Centro de Estudos - Anjos do Saber,https://ceanjosdosaber.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,CI João de Deus - Campo Grande,https://cijdcampogrande.educabiz.com,68.0,14.0,0.0,196.0,0.0,135.0,1259.0,0.0,8.0
Mai,Casa da Palmeira,https://casadapalmeira.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,MADE - ACB,https://made-acb.educabiz.com,118.0,1.0,300.0,274.0,0.0,0.0,0.0,0.0,24.0
Mai,LABEDUCA,https://labeduca.educabiz.com,82.0,1.0,213.0,60.0,0.0,0.0,0.0,0.0,0.0
Mai,Associação Flic-Flac - DDC,https://flic-flac.educabiz.com,74.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
Mai,Curious Minds,https://curiousminds.educabiz.com,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Auxílio Maternal do Funchal,https://auxmatfunchal.educabiz.com,2.0,0.0,607.0,177.0,0.0,0.0,0.0,0.0,0.0
Mai,C. S. P. SÃO JOÃO DA FOZ DO SOUSA,https://centrosocialfozdosousa.educabiz.com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Colégio Efanor,https://colegioefanor.educabiz.com,367.0,88.0,0.0,1006.0,0.0,667.0,2967.0,0.0,3.0
Mai,APEECV,https://apeecv.educabiz.com,144.0,17.0,387.0,597.0,0.0,0.0,0.0,0.0,2.0
Mai,Saber Interactivo,https://saberinterativo.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Centro Infantil Dr. António Costa Leal,https://cidacl-mutualismo.educabiz.com,0.0,0.0,56.0,33.0,0.0,0.0,0.0,0.0,0.0
Mai,O Pinheirinho Verde,https://pinheirinhoverde.educabiz.com,168.0,29.0,212.0,1586.0,13.0,431.0,2246.0,0.0,0.0
Mai,The English Academy,https://englishacademy.educabiz.com,34.0,26.0,2.0,81.0,0.0,46.0,230.0,0.0,0.0
Mai,Colégio da Fonte,https://colegiofonte.educabiz.com,180.0,35.0,400.0,4257.0,0.0,563.0,3524.0,0.0,1.0
Mai,Centro Comunitário,https://centrocomunitario.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Creche O Pinheirinho,https://cscpsm.educabiz.com,38.0,20.0,68.0,108.0,0.0,158.0,1097.0,0.0,0.0
Mai,CPA de Torre de Moncorvo,https://cspatorredemoncorvo.educabiz.com,56.0,0.0,0.0,66.0,2.0,72.0,257.0,1.0,0.0
Mai,Anos Verdes Centro de Aprendizagem,https://anosverdes.educabiz.com,66.0,0.0,155.0,220.0,0.0,0.0,1019.0,0.0,0.0
Mai,Centro Imaculado Coração de Maria,https://centroicmaria.educabiz.com,50.0,6.0,70.0,115.0,8.0,236.0,1423.0,0.0,1.0
Mai,CAPA,https://capa.educabiz.com,206.0,19.0,0.0,868.0,12.0,368.0,2316.0,0.0,17.0
Mai,ISCMA,https://iscma.educabiz.com,60.0,4.0,0.0,8.0,32.0,98.0,848.0,0.0,9.0
Mai,Centro Infantil Yeshua e ATL,https://centroinfantilyeshua.educabiz.com,10.0,0.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0
Mai,Centro Social do Carriço,https://centrosocialdocarrico.educabiz.com,47.0,6.0,0.0,175.0,21.0,195.0,1185.0,0.0,0.0
Mai,Cubo Mágico - Polo 2,https://cubomagicotrofa2.educabiz.com,49.0,4.0,63.0,202.0,0.0,122.0,1026.0,0.0,0.0
Mai,Level Up,https://levelup2.educabiz.com,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
Mai,Clube Júnior,https://clubejunior.educabiz.com,101.0,136.0,0.0,136.0,0.0,97.0,232.0,0.0,0.0
Mai,XokDance,https://xokdance.educabiz.com,18.0,0.0,37.0,30.0,0.0,0.0,0.0,0.0,4.0
Mai,Santo André de Macinhata da Seixa,https://csandre.educabiz.com,49.0,3.0,0.0,184.0,0.0,175.0,975.0,2.0,1.0
Mai,S.C.M. Vale de Cambra,https://scmvcambra-catl.educabiz.com,70.0,17.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0
Mai,"Infantário ""A Quinta dos Encantos""",https://quintadosencantos.educabiz.com,62.0,4.0,55.0,70.0,0.0,246.0,1339.0,4.0,0.0
Mai,Morango Mágico,https://morangomagicoce.educabiz.com,23.0,0.0,86.0,27.0,0.0,0.0,0.0,0.0,0.0
Mai,Colégio Andrade Corvo,https://colegioandradecorvo.educabiz.com,90.0,13.0,0.0,290.0,0.0,270.0,1430.0,0.0,0.0
Mai,ArteRitmo,https://arteritmo.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Imaginarte,https://imaginarte.educabiz.com,51.0,2.0,41.0,26.0,15.0,135.0,1077.0,0.0,0.0
Mai,Academia das Letras,https://academiadasletras.educabiz.com,0.0,0.0,71.0,117.0,0.0,0.0,0.0,0.0,0.0
Mai,Escola de Judo Nuno Delgado,https://nunodelgado.educabiz.com,61.0,0.0,116.0,57.0,0.0,0.0,0.0,0.0,0.0
Mai,Terapia ao Quadrado,https://terapiaaoquadrado.educabiz.com,21.0,0.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0
Mai,"Ler, Ver e Aprender",https://lervereaprender.educabiz.com,79.0,0.0,166.0,89.0,0.0,272.0,287.0,0.0,0.0
Mai,Ser Criança,https://sercrianca.educabiz.com,62.0,15.0,97.0,436.0,7.0,214.0,1177.0,0.0,1.0
Mai,Centro Social e Paroquial de Alfena,https://cspalfena-creche.educabiz.com,80.0,6.0,0.0,168.0,0.0,168.0,754.0,0.0,0.0
Mai,ASSOALFRA,https://assoalfra.educabiz.com,113.0,10.0,0.0,442.0,3.0,263.0,790.0,0.0,0.0
Mai,O Mundo de Mia,https://omundadamia.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Externato São Cristovão,https://saocristovao.educabiz.com,138.0,10.0,122.0,840.0,3.0,0.0,613.0,0.0,18.0
Mai,StudyAcademy,https://studyacademy.educabiz.com,74.0,3.0,303.0,186.0,0.0,0.0,0.0,0.0,0.0
Mai,Casa de Santa Isabel,https://florinhas-csi.educabiz.com,91.0,7.0,0.0,590.0,0.0,280.0,2005.0,0.0,0.0
Mai,Centro Social e Paroquial de Alfena,https://cspalfena.educabiz.com,104.0,15.0,0.0,1023.0,0.0,336.0,928.0,0.0,0.0
Mai,Jardim-Escola João de Deus - Albarraque,https://jealbarraque.educabiz.com,300.0,31.0,0.0,632.0,1.0,197.0,550.0,0.0,17.0
Mai,ADDA,https://adda.educabiz.com,62.0,1.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0
Mai,Morangos Gaia Serzedo,https://morangosgaiaserzedo.educabiz.com,46.0,5.0,70.0,328.0,16.0,124.0,920.0,4.0,1.0
Mai,Student Success,https://studentsuccess.educabiz.com,24.0,0.0,0.0,66.0,0.0,54.0,256.0,0.0,0.0
Mai,"Creche ""A Colmeia""",https://colmeia.educabiz.com,43.0,0.0,0.0,202.0,0.0,120.0,776.0,0.0,4.0
Mai,Quinta da Granja,https://votsf.educabiz.com,45.0,2.0,0.0,240.0,1.0,184.0,1167.0,0.0,0.0
Mai,Associação Luiz Pereira Motta,https://alpm.educabiz.com,320.0,30.0,0.0,2307.0,0.0,399.0,2124.0,0.0,0.0
Mai,"Estrelas e Rabiscos, Lda.",https://orecantodosnenucos.educabiz.com,2.0,0.0,0.0,0.0,3.0,161.0,1008.0,0.0,0.0
Mai,Bambi,https://bambi.educabiz.com,49.0,7.0,0.0,439.0,0.0,143.0,996.0,5.0,0.0
Mai,Ginásio de Competências,https://ginasio-competencias.educabiz.com,13.0,1.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0
Mai,Externato Passos Manuel,https://extpassosmanuel.educabiz.com,25.0,1.0,38.0,60.0,0.0,119.0,596.0,0.0,1.0
Mai,MISERICÓRDIA DA TROFA,https://misericordiadatrofa.educabiz.com,105.0,5.0,0.0,126.0,38.0,493.0,3008.0,0.0,0.0
Mai,Escola Lá Fora,https://escolalafora.educabiz.com,134.0,9.0,233.0,129.0,0.0,0.0,0.0,0.0,1.0
Mai,Centro Social Paroquial Sobreposta,https://cspsobreposta.educabiz.com,45.0,2.0,0.0,117.0,3.0,193.0,1267.0,0.0,0.0
Mai,Centro Social do Barredo,https://csbarredo.educabiz.com,40.0,1.0,0.0,451.0,1.0,157.0,1367.0,0.0,0.0
Mai,Centro Social D. Manuel Monteiro de Castro,https://csmmcastro.educabiz.com,89.0,3.0,0.0,363.0,0.0,206.0,1145.0,0.0,0.0
Mai,CSP S. Pedro de Nariz,https://cspnariz.educabiz.com,74.0,6.0,0.0,126.0,0.0,0.0,0.0,2.0,0.0
Mai,O Nosso Jardim - Póvoa de Santa Iria,https://onossojardimpsi.educabiz.com,153.0,13.0,268.0,2280.0,0.0,243.0,1714.0,0.0,0.0
Mai,Externato Bom Jesus,https://externatobomjesus.educabiz.com,96.0,8.0,73.0,301.0,0.0,208.0,196.0,0.0,4.0
Mai,Colégio Pátio das Andorinhas IE,https://patiodasandorinhas.educabiz.com,103.0,25.0,523.0,605.0,0.0,338.0,1968.0,0.0,0.0
Mai,Externato Santa Maria do Mar,https://santamariadomar.educabiz.com,0.0,0.0,213.0,77.0,0.0,0.0,0.0,0.0,0.0
Mai,Royal School of Languages,https://royalschooloflanguages.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Project to be,https://projecttobe.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Cooperativa Miminhos Alegres,https://miminhosalegres.educabiz.com,106.0,27.0,22.0,178.0,1.0,402.0,1818.0,0.0,0.0
Mai,Casa do Menino Jesus,https://casameninojesus.educabiz.com,77.0,3.0,0.0,56.0,0.0,325.0,1491.0,0.0,1.0
Mai,O Nosso Jardim,https://onossojardim.educabiz.com,115.0,5.0,289.0,383.0,0.0,253.0,1631.0,0.0,0.0
Mai,Colégio Santa Teresinha,https://santateresinha.educabiz.com,100.0,8.0,140.0,482.0,2.0,155.0,945.0,0.0,3.0
Mai,Associação Abraço,https://abraco.educabiz.com,57.0,3.0,47.0,316.0,0.0,92.0,906.0,1.0,0.0
Mai,Quinta dos Avós,https://quintadosavos.educabiz.com,81.0,9.0,58.0,392.0,0.0,261.0,2088.0,0.0,0.0
Mai,SCM de Porto de Mós,https://santacasa-portodemos.educabiz.com,131.0,17.0,0.0,17.0,16.0,410.0,2466.0,0.0,0.0
Mai,PATRONATO SÃO SEBASTIÃO,https://up-ssebastiao-spaio.educabiz.com,167.0,25.0,0.0,568.0,22.0,379.0,2419.0,0.0,0.0
Mai,Instituto Santa Catarina,https://iscatarina.educabiz.com,67.0,6.0,0.0,511.0,0.0,291.0,1253.0,4.0,0.0
Mai,Judo Clube da Póvoa,https://judoclubedapovoa.educabiz.com,32.0,0.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0
Mai,"AJDS-EducaInvest, Lda.",https://ajds.educabiz.com,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,S.C.M. Vale de Cambra,https://scmvcambra.educabiz.com,167.0,70.0,0.0,455.0,8.0,495.0,3264.0,0.0,6.0
Mai,CAPP,https://capp.educabiz.com,134.0,26.0,0.0,1261.0,1.0,400.0,2293.0,0.0,6.0
Mai,MACUR,https://macur.educabiz.com,123.0,22.0,0.0,875.0,11.0,177.0,1555.0,0.0,2.0
Mai,Nuclisol - Vila Real,https://nuclisolvilareal.educabiz.com,100.0,11.0,0.0,0.0,0.0,297.0,112.0,0.0,0.0
Mai,Centro Social Paroquial Imaculado Coração de Maria,https://cspicm.educabiz.com,77.0,7.0,0.0,246.0,0.0,248.0,1619.0,3.0,0.0
Mai,A. P. S. P. BAIRRO DO ALEIXO,https://apspbairroaleixo.educabiz.com,18.0,0.0,59.0,19.0,4.0,0.0,0.0,0.0,0.0
Mai,O Canto Dos Reguilas,https://cantodosreguilas.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Colégio Educa A Brincar,https://educabrincar.educabiz.com,214.0,56.0,154.0,1117.0,5.0,37.0,338.0,0.0,25.0
Mai,Centro Paroquial de Seia,https://cpseia.educabiz.com,201.0,30.0,0.0,845.0,20.0,560.0,3732.0,0.0,6.0
Mai,CAF Pinto de Carvalho,https://cafpintodecarvalho.educabiz.com,170.0,14.0,0.0,919.0,8.0,654.0,3087.0,0.0,0.0
Mai,SCM DE BORBA,https://scmborba.educabiz.com,143.0,15.0,0.0,3.0,0.0,233.0,2085.0,0.0,0.0
Mai,Colégio da Beloura,https://colegiodabeloura.educabiz.com,162.0,38.0,341.0,2181.0,0.0,29.0,213.0,0.0,2.0
Mai,Colégio Papião,https://colegiopapiao.educabiz.com,157.0,93.0,394.0,2530.0,0.0,199.0,734.0,0.0,15.0
Mai,Colégio Catarina de Bragança,https://colegiocatarinabraganca.educabiz.com,162.0,27.0,337.0,2024.0,0.0,22.0,203.0,0.0,0.0
Mai,Santa Casa da Misericórdia de Vagos,https://misericordiadevagos.educabiz.com,117.0,15.0,0.0,8.0,0.0,416.0,2222.0,0.0,0.0
Mai,Creche Popular da Idanha e JI,https://crecheidanha.educabiz.com,125.0,50.0,281.0,1299.0,11.0,50.0,271.0,0.0,3.0
Mai,Espaço D,https://espacod.educabiz.com,15.0,0.0,49.0,99.0,0.0,53.0,264.0,0.0,0.0
Mai,NucliSol - Bairro do Condado,https://nuclisolbairrodocondado.educabiz.com,19.0,0.0,0.0,14.0,0.0,71.0,498.0,0.0,1.0
Mai,Irmandade e SCM de Santo Tirso,https://misericordia-santotirso.educabiz.com,137.0,16.0,0.0,133.0,28.0,578.0,3441.0,0.0,1.0
Mai,CSPNSE - Escola no Chiado,https://escolanochiado.educabiz.com,78.0,14.0,176.0,216.0,0.0,0.0,0.0,0.0,1.0
Mai,Centro Social Paroquial do Ciborro,https://cspciborro.educabiz.com,20.0,0.0,23.0,280.0,12.0,96.0,672.0,2.0,0.0
Mai,CSP de São Salvador,https://cspsaosalvador.educabiz.com,82.0,13.0,0.0,124.0,0.0,236.0,1393.0,0.0,0.0
Mai,Creche Popular de Rio de Mouro,https://crechepopularmouro.educabiz.com,131.0,7.0,0.0,332.0,0.0,387.0,3879.0,0.0,0.0
Mai,SCM de Armação de Pêra,https://scmap.educabiz.com,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
Mai,CSP Nossa Senhora de Fátima,https://cspnsfatima.educabiz.com,66.0,2.0,0.0,343.0,1.0,87.0,570.0,7.0,0.0
Mai,Infantário Os Pitinhos,https://ospitinhos.educabiz.com,166.0,14.0,0.0,1192.0,5.0,137.0,768.0,0.0,5.0
Mai,Associação Moimentense de Apoio,https://amai.educabiz.com,95.0,1.0,160.0,686.0,1.0,504.0,2070.0,0.0,0.0
Mai,Jardim-Escola João de Deus | Urgeiriça,https://urgeirica-escolasjoaodeus.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0
Mai,"Creche ""O Balão""",https://misericordiascg.educabiz.com,55.0,0.0,0.0,52.0,0.0,182.0,1091.0,0.0,0.0
Mai,Centro Social Paroquial de Santa Marinha,https://cssantamarinha.educabiz.com,76.0,7.0,0.0,14.0,10.0,223.0,1266.0,0.0,0.0
Mai,CSP do Senhor da Vera Cruz do Candal,https://cscandal.educabiz.com,494.0,65.0,1.0,2506.0,114.0,2718.0,14502.0,0.0,0.0
Mai,Casa Povo Rabo de Peixe,https://cprabopeixe.educabiz.com,103.0,1.0,0.0,373.0,3.0,320.0,1709.0,0.0,0.0
Mai,Casa do Povo de Creixomil IPSS,https://casadopovocreixomil.educabiz.com,140.0,33.0,0.0,624.0,16.0,184.0,1035.0,0.0,4.0
Mai,AS Formação,https://asformacao.educabiz.com,141.0,40.0,95.0,73.0,0.0,191.0,615.0,0.0,0.0
Mai,Associação Os Cucos,https://oscucos.educabiz.com,217.0,8.0,536.0,325.0,11.0,252.0,1519.0,0.0,2.0
Mai,Bristol School - Ponta Delgada,https://bristolpontadelgada.educabiz.com,260.0,10.0,311.0,729.0,9.0,509.0,170.0,0.0,0.0
Mai,Clube A4,https://clubea4.educabiz.com,97.0,25.0,277.0,905.0,0.0,0.0,0.0,0.0,3.0
Mai,Centro Social e Paroquial de Avidos,https://cspavidos.educabiz.com,52.0,0.0,0.0,187.0,0.0,230.0,1239.0,0.0,0.0
Mai,Centro Infantil Augusto Piteira,https://ciaugustopiteira.educabiz.com,80.0,5.0,104.0,12.0,8.0,249.0,1869.0,0.0,1.0
Mai,CSP de Santo André,https://cspsantoandre.educabiz.com,49.0,6.0,0.0,39.0,0.0,145.0,1020.0,0.0,2.0
Mai,A.C.S.F. DE PANOIAS,https://acsfpanoias.educabiz.com,24.0,0.0,0.0,19.0,3.0,159.0,1169.0,0.0,0.0
Mai,Creche Portugal dos Pequeninos II,https://associacaodeanta.educabiz.com,112.0,18.0,0.0,906.0,19.0,355.0,2312.0,0.0,1.0
Mai,Centro Social Esgueira,https://csesgueira.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,Abrigo Infantil das Laranjeiras - SCMSJM,https://abrigoinfantildaslaranjeiras.educabiz.com,91.0,0.0,0.0,160.0,45.0,334.0,2068.0,0.0,0.0
Mai,Creche Alberto Pacheco - SCMSJM,https://crechealbertopacheco.educabiz.com,88.0,0.0,0.0,949.0,4.0,162.0,717.0,0.0,0.0
Mai,Centro Infantil - SCMSJM,https://centroinfantil.educabiz.com,160.0,5.0,0.0,858.0,17.0,341.0,2430.0,0.0,0.0
Mai,Complexo Social de Fajões - SCMSJM,https://complexosocialfajoes.educabiz.com,34.0,0.0,0.0,170.0,0.0,119.0,778.0,0.0,0.0
Mai,Total Centro de Estudo,https://totalestudo.educabiz.com,293.0,113.0,354.0,862.0,0.0,694.0,1280.0,0.0,367.0
Mai,FORMA - Estúdio de Dança de Chaves,https://forma.educabiz.com,0.0,0.0,221.0,32.0,0.0,0.0,0.0,0.0,0.0
Mai,Ent'Artes - Escola de Dança,https://entartes.educabiz.com,212.0,0.0,537.0,196.0,0.0,0.0,0.0,0.0,0.0
Mai,Instituto da Imaculada,https://institutoimaculada.educabiz.com,9.0,0.0,67.0,16.0,0.0,0.0,0.0,0.0,0.0
Mai,Papagaio Amarelo,https://papagaioamarelo.educabiz.com,24.0,0.0,55.0,207.0,0.0,67.0,598.0,0.0,0.0
Mai,Jardim Infantil Nossa Senhora,https://jnpilar.educabiz.com,59.0,6.0,235.0,756.0,1.0,65.0,349.0,0.0,4.0
Mai,Centro Social Paroquial da Brandoa,https://centrosocialparoquialdabrandoa.educabiz.com,173.0,10.0,0.0,658.0,0.0,99.0,660.0,0.0,7.0
Mai,Centro de Estudos Eureka,https://eureka.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,CENSA,https://censa.educabiz.com,1.0,0.0,117.0,22.0,0.0,0.0,0.0,0.0,0.0
Mai,Casa da Imaculada Conceição,https://imaculadaconceicao.educabiz.com,77.0,17.0,99.0,121.0,4.0,282.0,1182.0,7.0,0.0
Mai,ACARF,https://acarf.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,MASCAL,https://mascal.educabiz.com,34.0,5.0,0.0,61.0,0.0,20.0,180.0,0.0,0.0
Mai,Gabinete de Apoio Pedagógico,https://gabineteapoiopedagogico.educabiz.com,10.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0
Mai,FunCoders Academy,https://funcodersacademy.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,C.A.S.C.U.Z.,https://cascuz.educabiz.com,57.0,6.0,0.0,0.0,0.0,229.0,1617.0,0.0,0.0
Mai,Os Pequenos Marqueses,https://pequenosmarqueses.educabiz.com,158.0,15.0,0.0,1843.0,13.0,555.0,2772.0,0.0,0.0
Mai,Universo Centro de Estudos,https://universo.educabiz.com,30.0,6.0,0.0,0.0,0.0,66.0,596.0,0.0,0.0
Mai,SCM de São João da Madeira,https://misericordiasjm.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai,SCM da Praia da Vitória,https://scmpraiavitoria.educabiz.com,113.0,2.0,0.0,326.0,10.0,246.0,1863.0,0.0,0.0
Mai,Escola Inglesa,https://escolainglesa2.educabiz.com,0.0,0.0,52.0,53.0,0.0,0.0,0.0,0.0,0.0
Mai,Creche Casa do Bebé,https://casadobebe.educabiz.com,39.0,1.0,58.0,326.0,0.0,61.0,310.0,0.0,4.0
Mai,Colégio Conde de Sobral,https://scmalm.educabiz.com,273.0,31.0,681.0,974.0,7.0,0.0,263.0,0.0,0.0
Mai,Centro Social e Cultural de Ferreiros,https://cscferreiros.educabiz.com,31.0,11.0,567.0,513.0,1.0,109.0,758.0,0.0,1.0
Mai,CBC - Associação para a Infância,https://cbc2.educabiz.com,34.0,2.0,77.0,144.0,0.0,108.0,581.0,0.0,0.0
Mai,PLANO E,https://planoe.educabiz.com,6.0,0.0,18.0,40.0,0.0,6.0,26.0,0.0,0.0
Mai,Casa N. Sra. do Castelo - AOASSVP,https://cnscastelo.educabiz.com,48.0,1.0,105.0,80.0,0.0,0.0,0.0,0.0,0.0
Mai,Santa Casa da Misericórdia das Velas,https://misericordiavelas.educabiz.com,119.0,8.0,0.0,1299.0,33.0,227.0,1352.0,0.0,7.0
Mai,Centro Social Paroquial de Terroso,https://cspterroso.educabiz.com,128.0,27.0,0.0,773.0,18.0,372.0,1883.0,0.0,0.0
Mai,Turma Curiosa,https://turmacuriosa.educabiz.com,35.0,2.0,69.0,195.0,0.0,52.0,622.0,0.0,1.0
Mai,Centro Infantil - SCM de Beja,https://scmbeja.educabiz.com,195.0,28.0,0.0,1090.0,14.0,513.0,3803.0,2.0,0.0
Mai,Centro Social da Paróquia de Celeirós,https://cspceleiros.educabiz.com,128.0,21.0,0.0,841.0,20.0,320.0,1555.0,0.0,1.0
Mai,Infantário Girassol,https://infantariogirassol.educabiz.com,172.0,25.0,0.0,1165.0,28.0,521.0,2712.0,0.0,0.0
Mai,The School,https://theschool.educabiz.com,22.0,1.0,27.0,54.0,0.0,18.0,99.0,0.0,0.0
Mai,SCM de Castro Marim,https://scmcastromarim.educabiz.com,44.0,13.0,0.0,218.0,2.0,97.0,824.0,0.0,1.0
Mai,Associação Rumo à Vida,https://rumoavida.educabiz.com,23.0,1.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0
Mai,COP PRIME,https://copprime.educabiz.com,4.0,0.0,237.0,63.0,0.0,0.0,0.0,0.0,0.0
Mai,Colégio Anjos do Saber,https://anjosdosaber.educabiz.com,213.0,16.0,0.0,416.0,9.0,415.0,2452.0,3.0,1.0
Mai,Casa do Povo de Serzedelo,https://casadopovoserzedelo.educabiz.com,142.0,1.0,0.0,597.0,3.0,363.0,2068.0,0.0,1.0
Mai,Grande Colégio de Paredes,https://grandecolegiodeparedes.educabiz.com,185.0,30.0,0.0,11.0,11.0,294.0,2175.0,0.0,0.0
Mai,O Coelhinho,https://coelhinho.educabiz.com,33.0,3.0,91.0,266.0,0.0,112.0,732.0,0.0,0.0
Mai,Escolinha da Ana,https://escolinhadaana.educabiz.com,72.0,5.0,63.0,130.0,4.0,280.0,2027.0,0.0,0.0
Mai,CSPSPSJE,https://cspspsje.educabiz.com,133.0,15.0,0.0,755.0,1.0,175.0,897.0,0.0,0.0
Mai,A Cidade dos Brinquedos,https://cidadedosbrinquedos.educabiz.com,386.0,30.0,657.0,2492.0,1.0,1268.0,7648.0,0.0,0.0
Mai,Centro Social Paroquial de São Brás,https://cspsbras.educabiz.com,314.0,51.0,517.0,843.0,4.0,502.0,2974.0,0.0,0.0
Mai,Centro Social de Remelhe D. António Barroso,https://centrosocialremelhe.educabiz.com,28.0,5.0,0.0,75.0,0.0,109.0,814.0,10.0,0.0
Mai,COOPFAFE - Criar Laços,https://coopfafe.educabiz.com,54.0,1.0,0.0,225.0,6.0,189.0,1085.0,0.0,0.0
Mai,Creche do Gi,https://ipterco.educabiz.com,58.0,12.0,0.0,157.0,0.0,169.0,1297.0,0.0,0.0
Mai,Centro Infantil e Juvenil de Alenquer,https://cijalenquer.educabiz.com,456.0,25.0,0.0,2278.0,0.0,482.0,3424.0,0.0,7.0
Mai,"Creche ""Os Vidoeirinhos""",https://casbi.educabiz.com,51.0,5.0,77.0,276.0,0.0,174.0,1551.0,4.0,0.0
Mai,O Chorão,https://crechechorao.educabiz.com,62.0,0.0,4.0,376.0,4.0,183.0,1044.0,0.0,8.0
Mai,Centro Social de Lourosa,https://cslourosa.educabiz.com,41.0,2.0,0.0,114.0,2.0,35.0,322.0,0.0,0.0
Mai,Infantário Bem-Me-Quer,https://bemmequer.educabiz.com,87.0,18.0,123.0,301.0,2.0,210.0,1420.0,0.0,1.0
Mai,Bê-à-bá,https://beaba.educabiz.com,89.0,12.0,0.0,226.0,0.0,274.0,2095.0,6.0,0.0
Mai,CP de Assistência de Pardilhó,https://cpafp.educabiz.com,114.0,8.0,0.0,907.0,1.0,312.0,2178.0,0.0,0.0
Mai,Astoria International School,https://colegioeuropeu-astoria.educabiz.com,120.0,3.0,0.0,1612.0,0.0,573.0,4460.0,0.0,0.0
